id,idml_label,story_file,story_self,paragraph_index,slot_id,applied_paragraph_style,text,text_sha256,content_count,br_count,footnote_count,editable_candidate
418,template_v2,Stories/Story_u12fa.xml,u12fa,174,u12fa_P0174,01 本文,岡　金田さんらしいです。人間関係の構築が重要だということですね。福崎さんのところでは、いかがですか？,74a26135dd6ca9cddc5d1e4093d2a92cae84dc492f494fc305c497025b7b88e9,1,0,0,1
419,template_v2,Stories/Story_u12fa.xml,u12fa,175,u12fa_P0175,01 本文,福崎　そうですね。クロージング前に、ある程度の方々には、ご挨拶させて頂いておりますが、クロージング当日に、改めて、投資先の役職員の方にご挨拶をさせて頂くことが多いです。投資後3か月から半年程度は、常駐ないしは半常駐に近い形で、担当チームのメンバーが、投資先企業の方々と机を並べながら仕事をさせて頂きますので、それのご挨拶も兼ねてという趣旨です。,a9f2bbeea6882ef6b527ef73630e1e35cfd3072f7b3c3beb8daa23cf2b45f2df,1,0,0,1
420,template_v2,Stories/Story_u12fa.xml,u12fa,176,u12fa_P0176,01 本文,岡　ミツカネ電子のストーリーでは、クロージング初日に五つのアジェンダについて、目線を合わせるミーティングを持ちました。そこで、この座談会でも、その五つについて、テーマごとに、お二人のところでは、どうされているか、お伺いしたいと思います。一つ目は会議体です。会議体については、いつ目線を合わせますか？ ミツカネ電子で新設したような週次ミーティングのようなものはありますか？,35eb7fbe14f6e5f9fa364b0a4a7a8650df94aae546a299ad91e66dac2212d4a8,1,0,0,1
421,template_v2,Stories/Story_u12fa.xml,u12fa,177,u12fa_P0177,01 本文,金田　投資直後は、まず既に運営されている会議体に出席します。まずは足元で、どういう会議の運営がなされているか、実態を把握します。そのうえで、必要性を感じた場合は、新たな会議体を設営することになります。とはいえ実際には、会議体を増やすことよりも、既存の会議体をそのまま継続して、その運営方法を変えることが多いです。,62b4a70f9cefb49774d0121d7c6d43de314e9daeee42b866dccee84d3b026c39,1,0,0,1
422,template_v2,Stories/Story_u12fa.xml,u12fa,178,u12fa_P0178,01 本文,岡　なるほど。会議の運営方法については、投資先企業に限らず、多くの会社において課題の一つです。フレッシュな目でみると、改善点が目に付くのでしょうね。,406c9b40c1f2e4e5de50da89fa233348b6edd89b0148f87eab915e25c8459465,1,0,0,1
423,template_v2,Stories/Story_u12fa.xml,u12fa,179,u12fa_P0179,01 本文,金田　はい、長く同じ会議を続けていると、自覚しないうちに、悪い意味でルーティーンになっていることが多いものです。話はするけど何も決まらない、進捗がないタスクなのにお互いが忖度しあって何も言わない、言い訳を皆で聞くだけ、というような、「無駄な時間の積み上げ」と感じるケースは、少なくありません。こうした会議を、我々は、「空中戦（議論が空を切る）」と表現しているのですが、これを「地上戦（やること決めてタスク認識して、次の場で進捗をしっかり話す）」に転換していきます。新たな会議体を設定するよりも、こうした地味なアプローチから入っていくほうが効果的だと思っています。,f63eda31d5ae93c67587a03ff10679ec564697cfaa36d134a427d49a07852d1d,1,0,0,1
424,template_v2,Stories/Story_u12fa.xml,u12fa,180,u12fa_P0180,01 本文,岡　たしかにそうですね。空中戦の会議が展開されている会社は、世の中にたくさんありそうです。では福崎さんのところでは、いかがですか？,b1475fc8b60f3bc14376dc2211b94723dbe9713300b7461e55cf168a8c364804,1,0,0,1
425,template_v2,Stories/Story_u12fa.xml,u12fa,181,u12fa_P0181,01 本文,福崎　金田さんと同様で、まずは既存の会議体に参加して、実態を把握します。その上で、必要に応じて、会議体の見直しを行います。新しく会議体を設置することもあります。会議体の見直しにあたっては、参加者、アジェンダ、会議体の目的、決裁権限の付与をどう設計するかといったところを確認しています。それから会議のなかでは、施策を推進する上で、欠けている要素はないかという点を確認しますが、会議の開催を待って意思決定となると、スピード感がなくなりますので、精度の高い意思決定という観点とスピード感とのバランスを上手くとることを心がけています。,94da8bbfb7289a5ec0339bf9a9e33fb945a21eab9d257a7c04abeb334202ac92,1,0,0,1
426,template_v2,Stories/Story_u12fa.xml,u12fa,182,u12fa_P0182,01-02 節 見出し,２．投資,d38d8bcfd7adb627ffe333b4a6fa55ccb8e3d709d852cf4c7ace47ebd6b21570,1,0,0,1
427,template_v2,Stories/Story_u12fa.xml,u12fa,183,u12fa_P0183,01 本文,岡　では二つ目の投資についてです。投資はキャッシュアウトになりますが、将来の収益を獲るためには、投資は不可欠です。投資ファンドでは、投資先企業が実行する投資について、どのようなスタンスでその実行可否の判断や支援をしていますか？,0fa43ca5e7d1a79ca524b0142c678f8aef4fdd851504426e1ef69dbad7023a63,1,0,0,1
428,template_v2,Stories/Story_u12fa.xml,u12fa,184,u12fa_P0184,01 本文,福崎　当社は、各投資先企業で検討されている投資案件については、案件ごとのエコノミクスを重視しています。投資を実行することによって、企業価値がどう増加するかについては、事前にしっかりと検証します。設備投資などの投資以外でも、事業運営を継続するにあたって必要な投資があります。たとえば、老朽化への対応などです。そういった投資についても、内容を確認の上、投資実行を進めています。それからＬＢＯの場合は、財務面での制約がありますので、投資枠の範囲で、中計及び年度ごとに優先順位をあらかじめつけて、投資を実行しています。,27213df6768819a7f4d2cd94d23113e8127cead69858a8baaa7da9d0c92d5654,1,0,0,1
429,template_v2,Stories/Story_u12fa.xml,u12fa,185,u12fa_P0185,01 本文,岡　規律ある投資ということですね。金田さんのところでは、いかがですか？,6121f7c29bdfb8d0a94fa6eeddaa5c5e7c3a818febf9cb8ed41ee7aef7417c2c,1,0,0,1
430,template_v2,Stories/Story_u12fa.xml,u12fa,186,u12fa_P0186,01 本文,金田　投資については、極めてシンプルです。事業の価値を増大させるために必要な投資は促すし、採算が取れないもの、財務上無理があるものは止める。こうした意思決定を厳格に行っています。投資ファンドが株主だから、投資させてもらえない、制約がつく、というのはおかしな話です。当然、LBOローンに附帯する制約等はあります。ただし、それは財務上の問題としての判断です。ファンドの基本的な考え方が投資先企業の経営陣に伝わっていると、良い関係のもとで、正しい投資判断ができます。,f8584e81a064238aadd0f1079b3dfd5c9fcaec177b3608003e66ccb9ecd407df,1,0,0,1
431,template_v2,Stories/Story_u12fa.xml,u12fa,187,u12fa_P0187,01 本文,岡　ちょっと意地悪なことを伺いますが、EXIT直前でも、今、おっしゃった投資に対する考え方は同じですか？,058297b4d413d6737c7a0110289e54389d2fef4d74db140e88599dbd7430fc3b,1,0,0,1
432,template_v2,Stories/Story_u12fa.xml,u12fa,188,u12fa_P0188,01 本文,金田　同じです。けち臭い話ですが、EXIT直前は投資を控えたいという思いがないわけではありません。それでも投資が不可欠で且つ急を要すると判断すれば承認しますし、実際EXIT直前に大きな投資実行をしたケースもあります。,ca7d3d3743d28c8d977e9bc2c78681d1df49b39b34ea46b0a539e5355fb2a2fe,1,0,0,1
433,template_v2,Stories/Story_u12fa.xml,u12fa,189,u12fa_P0189,01-02 節 見出し,３．KPI,228ecba9f64ccf7f75480e07e17ea21de9981548bcc7c05fbf6d884bcac3e5da,1,0,0,1
434,template_v2,Stories/Story_u12fa.xml,u12fa,190,u12fa_P0190,01 本文,岡　では、三つ目の事業計画についてですが、これは第４章の座談会で詳しく伺いますので、ここでは、そのなかで設定するKPIについて教えてください。どんなKPIを、いくつくらい、設定していますか？,4759f689ac9a85382d492765fcb5a80099d93ef71d66bce7cb017119b23f7b77,1,0,0,1
435,template_v2,Stories/Story_u12fa.xml,u12fa,191,u12fa_P0191,01 本文,福崎　まずEBITDAは、当然、重要な指標です。他は、投資先企業のビジネスモデルなどによって、どのKPIが適切かは異なりますが、株式価値の最大化に向けて、重要なレバーとなるものをＫＰＩに設定しています。そのうえで、少なくとも、毎月、進捗を確認しています。これまでの経験から、ＫＰＩは、多すぎるとフォーカスすべきポイントが曖昧になりがちなので、ある程度絞り込むことを意識しています。,21e0190a0bde6e6167a603efa9a0f7017f51f431373ecb68e9324c10723e7fe3,1,0,0,1
436,template_v2,Stories/Story_u12fa.xml,u12fa,192,u12fa_P0192,01 本文,岡　そのKPIは、投資先企業の経営陣の報酬制度にも紐づいていますか？,84745a11e08365dd42122840a9f9191f563aaf4ea3a1e34abaccd54fe05b1384,1,0,0,1
437,template_v2,Stories/Story_u12fa.xml,u12fa,193,u12fa_P0193,01 本文,福崎　はい、必要に応じてですが、KPIの達成度を成果報酬とも紐づけています。ＥＢＩＴＤＡの達成度に加えて、例えば、エンゲージメントの向上を推進いただく役員には離職率や従業員満足度をＫＰＩとし、達成度に応じて、成果報酬を計算するといったことをしています。,5a7ac2fb897ff6bf6b9cbfe150b70abff2fc7b0027490bf87e9c58745db04288,1,0,0,1
438,template_v2,Stories/Story_u12fa.xml,u12fa,194,u12fa_P0194,01 本文,岡　報酬制度と紐づいていると、KPIを達成することに対する意識がさらに高まりますね。金田さんのところでは、KPIについて、いかがですか？,c9cf70fd07dd839a8c8dac83c726df99d67ed8d5029a54c68fa226ad90da7dbd,1,0,0,1
439,template_v2,Stories/Story_u12fa.xml,u12fa,195,u12fa_P0195,01 本文,金田　当社では、投資先企業のPDCAを回すためのＫＰＩの設定は、投資先企業を担当している各チームに任せています。結果として、１つ２つしか設定しないこともあれば、財務数値目標を定めずに、定性的な行動内容に焦点を当ててＰＤＣＡを回していることもあります。投資先企業がどういうフェーズにあるか、何が経営課題になっているかによって、見ていくＫＰＩを変えるので、一概に「ＫＰＩはこれです」というものはありません。たとえば、マーケティングが大事な局面では、露出度などマーケットでのポジショニングに関するKPIを設定しますし、生産が大事な局面では生産性に関するKPIが、品質が心配な場合は不良率などがKPIになります。,3aeeceac56ac7bf3474672b3e5d589115b687f3f703282fea4b36568cda0ea81,1,0,0,1
440,template_v2,Stories/Story_u12fa.xml,u12fa,196,u12fa_P0196,01 本文,岡　各チームが投資先企業のPDCAを回す際にみているKPIは、状況によって変えているということですね。では、金田さんが各チームをみる際のKPIは、何かありますか？,429921c51a1b5bdb253b9ae2f69606fc108c9e5fd61879360378307a078b7d11,1,0,0,1
441,template_v2,Stories/Story_u12fa.xml,u12fa,197,u12fa_P0197,01 本文,金田　もちろんあります。私と投資チームのやり取りはシンプルにEBITDAとNet-Debt、純資産、あとは毎月の変化を促すための行動リストの進捗です。毎月しっかり見ています。それからＫＰＩといえるか分かりませんが、数字以上に行動量やスピードを大事にして運営しています。,a1f34f2f66888866fc1e3b9bd0f348cf43097ea403565a9cd10fdd7e2f7e8eea,1,0,0,1
442,template_v2,Stories/Story_u12fa.xml,u12fa,198,u12fa_P0198,01-02 節 見出し,４．TSA,145f1e77f827a7b9bcb1c07c4c4204a53b3ed2f5330e9342bc85aab3a85363f2,1,0,0,1
443,template_v2,Stories/Story_u12fa.xml,u12fa,199,u12fa_P0199,01 本文,岡　では、四つ目のTSAについてです。カーブアウト案件だと、元の親会社との間でTSAを締結しますが、どういったところが大きな論点になりますか？,f790fca62ec375ef724b4bd7b9b12ca78d4fa7f760a071672a8ad96689911688,1,0,0,1
444,template_v2,Stories/Story_u12fa.xml,u12fa,200,u12fa_P0200,01 本文,福崎　カーブアウト案件のＤＤにおいて、スタンドアロンイシューはDDの際に、大きなモジュールと位置付けて、深堀りをしています。ディールを検討するにあたって、これは極めて重要な確認ポイントですから。特に、ITなどの経営インフラについては、親会社への依存度が高いことが多いです。その場合、投資先企業が独り立ちできる体制ができるまで、ということになりますので、ＴＳAにおいて設定する期間は様々です。とはいえＥＸＩＴの時点では、親会社への依存がない、独立した形で事業運営ができる状態にする必要があるので、詳細なアクションプランを策定して、スケジュールどおりに独り立ちできるよう、取り組んでいます。スタンドアロンイシューとは、親会社から切り離されたことに伴って発生する論点のこと。,d85c3b3f41949635e92074bac866e05d272020cbde6e61b22cae1ea2f764e439,2,0,1,1
445,template_v2,Stories/Story_u12fa.xml,u12fa,201,u12fa_P0201,01 本文,岡　確かに、ITは、移行を含めて、時間もかかりますし、かけるコストも大きいでね。金田さんのところでは、いかがですか？,28bc9fde300fa11842048e18310b2804efa44ccdb803a34c470b90906236a831,1,0,0,1
446,template_v2,Stories/Story_u12fa.xml,u12fa,202,u12fa_P0202,01 本文,金田　親会社への依存度が高すぎる案件は、そもそも投資案件として検討の俎上に載せないので、事業の根幹に係る要素がＴＳＡに入っていることはあまりありません。どういった要素をTSAに入れるか、独り立ちまでにどれくらいの期間を想定するかは、案件によって様々です。でも共通して議論になるのは、システムと不動産、この二点でしょうか。システムであれば、難易度によりますが、独り立ちするのに1-2年かかりますし、不動産は、双方急ぐ話でなければ、５年くらいかけて分離することもあります。それから、これが重要なところですが、「精神的な独り立ち」と言う意味では、早期に独り立ち出来ているケースが多いです。その点は、我々もしっかりとサポートしていますが、そもそも本人たちが独立に際して、気合が入っておられるケースが多いように思います。こうした正のエネルギーを事業成長に向かわせることが、カーブアウト案件の醍醐味だと思っています。,a912fdeb224ae6782da92447dda9de558a6ffda66378b316667e1f4d2f8dea68,1,0,0,1
447,template_v2,Stories/Story_u12fa.xml,u12fa,203,u12fa_P0203,01-02 節 見出し,５．１００日プラン,2d6bd538b5128a32faec80534346b6cce783c65a62396d1dc2b41534291092d1,1,0,0,1
448,template_v2,Stories/Story_u12fa.xml,u12fa,204,u12fa_P0204,01 本文,岡　なるほど。精神的な独り立ちは、とても重要ですね。では、最後のアジェンダです。世間では、PMIというと１００日プラン、という認識がありますが、１００日プランを作っていますか？,a5ebbdb3ce0196a27e68576d31999683f0f462d69a032b28c898f80f9e69a9d5,1,0,0,1
449,template_v2,Stories/Story_u12fa.xml,u12fa,205,u12fa_P0205,01 本文,金田　当社では、１００日プランは作っていません。実はＰＭＩと言う言葉もあまり使っていません。経営は投資直後だけでなく継続的に続くものですし、投資直後の熱量を継続させることが肝要だと思っています。投資後に、特別なプロジェクトを立ち上げて、無理に１００日プランにのせる施策をひねり出すことよりも、現場の会議体に入っていって、潜在力と強みを皆で共有しながら、出来ていないこと、強みを活かせていないことを確認し、アクションリストを作って、ＰＤＣＡを回したほうが効果的だと私は考えています。こうしたやり方をとっているので、逆に、１００日超えても、アクションリストの中身を更新しながら、PDCAを回し続けることになります。これを実行すると、組織として、実行力とスピード感覚が身につきます。これは、とても大事なことでして、この積み重ねが組織力強化につながります。,1c4fcf48cc642a8e21082ac843a70360b6289c9dafc919df1f5d9c05d73f315c,1,0,0,1
450,template_v2,Stories/Story_u12fa.xml,u12fa,206,u12fa_P0206,01 本文,岡　なるほど。金田さんのところでは、１００日プランという形ではなく、アクションリストを作って、それをもとにPDCAを回しているということですね。福崎さんのところでは、いかがですか？,4f37a286caf7f0e9f4a4abaf475bad217d6a3d446f1e8b0b2b0c4ce3913f2548,1,0,0,1
451,template_v2,Stories/Story_u12fa.xml,u12fa,207,u12fa_P0207,01 本文,福崎　当社では、全投資案件で100日プランを作成しています。投資後のバリュークリエーションを一定の期間で実現するための設計図という位置づけですので、１００日プランについては、とても重要視しています。当社にいるバリュークリエーションチームが中心となって、投資検討時のプランを投資先経営陣とも議論しながら、必要に応じてファインチューニングして、策定・実行の確実性を高めています。丸の内キャピタルのバリュークリエーションチームについては、第２章の座談会２において紹介している。,a176595733fe3bb26715df7eb5c3609097d39048bfcaaac3f151a1879b527aec,2,0,1,1
452,template_v2,Stories/Story_u12fa.xml,u12fa,208,u12fa_P0208,01 本文,岡　クロージング後、すぐにバリューアップ策を実行していくためには、１００日プランなのか、アクションリストなのか、呼び方はともかく、何らか管理する仕組みが必要であることがわかりました。以上、今回は、投資ファンドと投資先企業の経営陣との目線合わせが必要な五つのテーマについて伺ってきました。福﨑さん、金田さん、ありがとうございました。,68a2ea181f9de8b146b0af818754c86127119b9d3f3ed81fb6fb690604871cfd,1,0,0,1
453,template_v2,Stories/Story_u1316.xml,u1316,1,u1316_P0001,$ID/NormalParagraphStyle,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,1,0,0
454,template_v2,Stories/Story_u132d.xml,u132d,1,u132d_P0001,$ID/NormalParagraphStyle,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,1,0,0
455,template_v2,Stories/Story_u151a.xml,u151a,1,u151a_P0001,$ID/NormalParagraphStyle,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,1,0,0
456,template_v2,Stories/Story_u1534.xml,u1534,1,u1534_P0001,$ID/NormalParagraphStyle,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,1,0,0
457,template_v2,Stories/Story_u154b.xml,u154b,1,u154b_P0001,01-01 章 第◯章,第４章,e2ada6c3841f26ebddc8911f372232e2f563ac980a46bc5a1765bab1272cd606,1,0,0,1
458,template_v2,Stories/Story_u154b.xml,u154b,2,u154b_P0002,01-01 章 タイトル,ポストクロージング,1615a552add5885ee806ba5b166203aca43f7fcd7db1aa61b49dc82a759e6ecf,1,0,0,1
459,template_v2,Stories/Story_u154b.xml,u154b,3,u154b_P0003,01-02 節 見出し,１．米倉の1 on 1面談,b3b9a08db8d4ed8ae6d935745a2d6ee3d61b4fb6f4abb9360ae5ea968bcb9240,1,0,0,1
460,template_v2,Stories/Story_u154b.xml,u154b,4,u154b_P0004,01-04 ■小見出し,早朝に出社した寺田社長と西郷,f11052418b00f330174a654959513566d794ed18fd03f658550329226292bd04,1,0,0,1
461,template_v2,Stories/Story_u154b.xml,u154b,5,u154b_P0005,01 本文,クロージングの翌日。,5818c344d5ef3c639af33b2be45ee4f1a01edf7e983a8d17864c1f8583241a4e,1,0,0,1
462,template_v2,Stories/Story_u154b.xml,u154b,6,u154b_P0006,01 本文,西郷が、朝早い時間に出社すると、寺田社長の部屋から、灯りがもれているのに気がついた。,b26e03a9b23c610fadbee8031c79c6a94f062636b8778c22d02d3dc37f5d6127,1,0,0,1
463,template_v2,Stories/Story_u154b.xml,u154b,7,u154b_P0007,01 本文,ドアが開いていたので、声をかける。「おはようございます。今朝は、一段と早いですね」,af3fefe6bd73f801308ed371a653e2712c1c2eb7765c2c8f4871976e571d45be,1,0,0,1
464,template_v2,Stories/Story_u154b.xml,u154b,8,u154b_P0008,01 本文,「あっ、西郷さん、おはよう。西郷さんも早いね。メールがたくさんきていてね。昨日、新たな門出についての所信表明を、一斉配信したから。昨日は、米倉さんたちとのあの密度の濃いミーティングがあって・・・そのあと社内を歩き回っていたら、メールの処理がまったく追い付いていなくて・・・」と言いながら、ドアまで歩み寄り、早朝に出社したわけを、西郷に説明する。,537a9ebf1febb02171b718381eaf02a4567b1fec42919c6be5c8bbb6fc428001,1,0,0,1
465,template_v2,Stories/Story_u154b.xml,u154b,9,u154b_P0009,01 本文,寺田社長は、この件の契約が締結された直後から、社内で、スモールグループの車座集会をいくつも開催して、電子が今後ミツカネグループから離れて事業運営していくことを、社員に丁寧に説明した。多くの社員は、『会社名が変わることは歓迎しないものの、今回のことは、大手町の判断だから仕方がない。誰が株主になろうとも、頑張ります』と言ってくれた。それでも寺田社長は、社員とはさらに一層コミュニケーションをとる必要性を感じており、大きな節目の日であった昨日も、会食までの時間を、社員とのコミュニケーションに使った。,aa8c315d68ffe22a829578bf9432f549ebf6bc0fe7612574b47611bfa07d6b01,1,0,0,1
466,template_v2,Stories/Story_u154b.xml,u154b,10,u154b_P0010,01 本文,「昨日は、本当に長い一日でした。会食もお疲れ様でした」とねぎらう西郷に、「うん・・・でも会食は・・・なんだか不完全燃焼だったね」と、寺田社長は、素直な感想を口にする。,8538244e9073fa70deff449e39fd07879937f5a099a9db7aa41116e66d33dd82,1,0,0,1
467,template_v2,Stories/Story_u154b.xml,u154b,11,u154b_P0011,01 本文,夕べの会食では、寺田社長も西郷も、空気を読みながら、これまでにどういうギャップを感じてきたかを、ジェインの日下部代表パートナーと米倉に伝えるタイミングを窺っていた。しかしながら、ジェインのほうから特段の問いかけがあったわけでもなく、こちらからも言い出しにくく、そうこうしているうちに、話題は、将来のIPOに移ってしまい、結局、二人がこれまでにジェインに対して感じてきたギャップは、解消されないままだった。,2cf8f13ca0909140af1a4759568c0943edd93704bd1961e3581f4597d15d883b,1,0,0,1
468,template_v2,Stories/Story_u154b.xml,u154b,12,u154b_P0012,01 本文,「西郷さんも仕事が溜まっているようだね」,59c37d24500e3c4468c6c940b3597df9a3c738dcb7e3d3b88cff83e91d35e25d,1,0,0,1
469,template_v2,Stories/Story_u154b.xml,u154b,13,u154b_P0013,01 本文,「はい、今日から米倉さんの1 on 1面談が始まります。初日からトラブルになると大変ですからね。リマインダーを入れてておかないと・・・」リマインダー（reminder）とは「思い出させるもの」という意味で、予定やタスクを忘れないように知らせる仕組みのこと。,f08437f5d3af067cfd44906b7d08d4850c8e54cda3a833a16d4457a430b8f693,2,0,1,1
470,template_v2,Stories/Story_u154b.xml,u154b,14,u154b_P0014,01-04 ■小見出し,1 on 1面談のスケジューリングに苦労する西郷,c0f3970a3a7a23422ac9bb7aded0b6692f7e462fe722ebc8766bd60fc75725f7,1,0,0,1
471,template_v2,Stories/Story_u154b.xml,u154b,15,u154b_P0015,01 本文,米倉の1 on 1面談のスケジューリングを担当した西郷は、スケジュール調整にこれほど多大な労力を使うとは思ってもいなかった。,b873451d84d5e4efbb58ffa75df6f4589a094f8c89fc523fc508ffcfc49e00ad,1,0,0,1
472,template_v2,Stories/Story_u154b.xml,u154b,16,u154b_P0016,01 本文,当初、西郷は、米倉のために、体系だった1 on 1面談のスケジュールを組もうとした。だが、その配慮はかなり早い段階で断念した。部長たちは、新たな株主になったジェインから1 on 1の面談を受けることなど想定しておらず、地方の工場や事業所では、『他の方々との面談が終わった頃でいいです』と、早い時期の面談に尻込みした。面談を済ませた者から内容を聞いたうえで、自分の番の準備をしたいという算段である。結果、西郷は、無理を受入れてくれそうな部長や、社内政治に多少疎い人たちから先に、スケジュールを入れていくことになった。,98e6ad745b1610df4b8dcfbfe622fbc0c60135fa269252e540113524f9db981c,1,0,0,1
473,template_v2,Stories/Story_u154b.xml,u154b,17,u154b_P0017,01 本文,米倉には、そんな細かいことまで知らせていない。でも米倉は、スケジューリングに苦労している西郷をみて、面倒をかけていることを察知し、『非効率な移動になってもいいから、皆さんのスケジュールを優先させてください。週次ミーティングがある木曜の午前中以外は、どんなにパンパンになってもいいです』と西郷に伝えていた。,4e266de77944fbc9e9fe43fa835d4cd7ba875f19c1a190420417565510c01240,1,0,0,1
474,template_v2,Stories/Story_u154b.xml,u154b,18,u154b_P0018,01 本文,初日である今日の1 on 1面談は、本社で実施される。午前中に４スロット、午後は５スロット、合計９名から、約１時間ずつ話を聞く予定だ。たまたま会議の予定があって、本社にきている生産やR&Dの部長たちには、彼らが出席する会議の前後の時間をとってもらった。９名の担当領域は、販売、人事、監査などバラバラ。部長から話を聞いたと思ったら、その次には若手との面談が入るなど、米倉にはまったくもって申し訳ない、体系感ゼロの面談スケジュールだ。,7b1d2811e545635a041cfc50df25a63f7e26feb5a4261564fdfa7e4bed4b2381,1,0,0,1
475,template_v2,Stories/Story_u154b.xml,u154b,19,u154b_P0019,01 本文,「誰か同行させて、どういう位置づけの業務かなどを、説明してあげたいのですが、米倉さんは頑なに、『一人でいい』って言うんです。『経企の若手に、議事録をとらせましょうか』と、聞いてみたのですが、『配慮は有難いが、皆さんも忙しいでしょうし、1対１にしてくれ』とのことでした」と、西郷は、寺田社長に状況を共有する。,3176241e5e49dfd3555e17c0f40ae780b2d378f525c3efd69256c6830d7e0112,1,0,0,1
476,template_v2,Stories/Story_u154b.xml,u154b,20,u154b_P0020,01 本文,「面談の人数が膨れ上がってきたときに、私も、『同じ部署の人だったら複数人一緒でもいいか？』と、聞いたけど、1対１にはこだわっていたね」仕方ないという表情でうなずく寺田社長。,93c4572602d8512b3621813be5737fff5d2efcad022e46d0bfdf549ef35d4f12,1,0,0,1
477,template_v2,Stories/Story_u154b.xml,u154b,21,u154b_P0021,01 本文,気を取り直して、寺田社長が、「あっ、そうだ！今日の昼は、久しぶりにコンビニランチにしよう」と西郷を誘う。,b83af90a01081a9caaec8c68522f01f503c7acd0d3ac3377d009a89dcd1a9278,1,0,0,1
478,template_v2,Stories/Story_u154b.xml,u154b,22,u154b_P0022,01 本文,「はい、わかりました！」,b3dc04a7ee3874a2084530af1d6f0d26e9f2a7362bef015f4cb8609f02a1a4ec,1,0,0,1
479,template_v2,Stories/Story_u154b.xml,u154b,23,u154b_P0023,01-04 ■小見出し,1 on 1面談初日,2cc4eafe16c79ecf9ff62490195cc6ea86c25aae12983f4a6d3772a1ccd082aa,1,0,0,1
480,template_v2,Stories/Story_u154b.xml,u154b,24,u154b_P0024,01 本文,昼休み。,de6a47eaf3935db8aded6387580df92ee5a3b9743b5ec90e363f929762b1fc5d,1,0,0,1
481,template_v2,Stories/Story_u154b.xml,u154b,25,u154b_P0025,01 本文,寺田社長と西郷のコンビにランチの話題は、当然のことながら、今日から始まった米倉の1 on 1面談のことである。,4a517c0e633c4df8865094430cfa5c66e2dd864b4411ed177c513d53f88db0ae,1,0,0,1
482,template_v2,Stories/Story_u154b.xml,u154b,26,u154b_P0026,01 本文,「午前中の面談では、米倉さんの印象は、悪くなかったようだね。『投資ファンドの人だから怖い人かと思っていたら、人当たりは柔らかいし、寄り添ってくれそうだった』とか、『どういう業務を担当しているか説明したら、理解が早くてびっくりした』とか、米倉さんには、良い印象を持ったようだ」と言いながら、寺田社長は笑顔を見せる。,fb81345be5cce19abf432b06bdea65d66b094ae61a299d8d4a4cc9bdfa33b8e5,1,0,0,1
483,template_v2,Stories/Story_u154b.xml,u154b,27,u154b_P0027,01 本文,協力してくれたことに謝意を示すために、寺田社長も、初日の面談対象者には、事前に連絡を入れ、終了後も、どういう面談だったかをフォローしていた。,b8f603a8638feeb51db72e894c776e3b1309d16bf703a5e15d1a53e6b89cdfd5,1,0,0,1
484,template_v2,Stories/Story_u154b.xml,u154b,28,u154b_P0028,01 本文,西郷も、「私も、面談を終了した方に、感想を聞いてみました。そしたら、『うなずいて聞いてくれるから話しやすかった』とか、なかなか好評でした」と伝える。,8e5c733a303ba8e4b0523b15a7a402f4a377d676fd9c26dab14926390a0c0056,1,0,0,1
485,template_v2,Stories/Story_u154b.xml,u154b,29,u154b_P0029,01 本文,そして、「米倉さんは、面談の最後に、『日頃から感じている経営課題がありますか？』と、聞いているみたいですよ」と西郷は言う。,e575a49e18fef0c73a445e16fc2695f65969588cef6652d6a351a9e1ed553a67,1,0,0,1
486,template_v2,Stories/Story_u154b.xml,u154b,30,u154b_P0030,01 本文,「それは、米倉さんによる評価の材料になるのだろうね」と寺田社長。,200119f5ee09503028244c379619c8ce1fd9e6f38726d79c7b665faef1d00e57,1,0,0,1
487,template_v2,Stories/Story_u154b.xml,u154b,31,u154b_P0031,01 本文,「たぶん・・・そうですね。しかし・・・初対面の米倉さんに、ウチの人たちがどこまで本音で話をするでしょうか・・・。米倉さんを警戒視する部長たちは、『聞かれたことに、どこまで話していいか』と、事前に相談しにきます。なかには、『進駐軍がやってくるんですね。どう迎え撃ったらいいのでしょうか』と、真顔で聞いてくる部長もいます」と西郷は応え、「経営課題をどこまで話していい相手かどうか、彼らも彼らなりに判断しています。彼らは、米倉さんのことを、全く知りませんから。しかし・・・それで米倉さんに評価されてしまったら・・・彼らも可哀想なことになります」と、面談者の気持ちに寄り添った感想を伝える。,d2f8c9aa76bc353c9e8dd92cd424db44064c9e8fce1a398eba8f6a22791fcabf,1,0,0,1
488,template_v2,Stories/Story_u154b.xml,u154b,32,u154b_P0032,01 本文,「確かにそうだね。他方、若手は、意外と周りのことをよく見ているし、感じていることをどんどん話すかもしれない」,e2181f77dd7422693452f53a5c2fdfba5202d4fe69978f0d088f39f35ea8b1cd,1,0,0,1
489,template_v2,Stories/Story_u154b.xml,u154b,33,u154b_P0033,01 本文,「ですね・・・若手といったら、ジェインから来ている林さんのことですが・・・この間、優秀だという話をしましたけど、まだ余力がありそうなので、予算の組み直し作業も担当してもらっています」と寺田社長に報告する。,17bce29ccd4b3c9717ddae39ab3a2f1216c16ee3d610f633efc7ef4a329cf408,1,0,0,1
